User_ID,Signup_Date,Subscription_Plan,Monthly_Fee,Country,Device_Type,Last_Login_Date,Status,Total_Logins,Revenue
U03421,22-10-2024,Basic,499,India,Laptop,19-03-2025,Active,146,3992
U03422,28-06-2024,Enterprise,1999,Germany,Mobile,24-11-2024,Churned,7,13993
U03423,10-07-2024,Basic,499,India,Mobile,24-10-2024,Active,150,8982
U03424,29-09-2024,Basic,499,India,Laptop,03-02-2025,Active,217,1497
U03425,13-07-2025,Basic,499,USA,Mobile,09-11-2025,Active,231,499
U03426,13-02-2025,Enterprise,1999,Australia,Mobile,24-02-2025,Active,232,21989
U03427,03-02-2024,Basic,499,USA,Laptop,22-03-2024,Active,110,7485
U03428,13-10-2024,Basic,499,USA,Tablet,11-11-2024,Active,225,7485
U03429,12-10-2024,Premium,999,India,Tablet,13-12-2024,Active,239,17982
U03430,15-08-2024,Enterprise,1999,UK,Mobile,25-11-2024,Active,198,21989
U03431,09-06-2024,Premium,999,UK,Mobile,13-11-2024,Active,214,17982
U03432,10-09-2025,Basic,499,USA,Laptop,13-10-2025,Active,123,11477
U03433,03-07-2024,Basic,499,USA,Laptop,27-11-2024,Active,35,6487
U03434,29-10-2025,Basic,499,India,Mobile,23-03-2026,Churned,214,6986
U03435,16-03-2025,Premium,999,Canada,Mobile,29-08-2025,Active,89,5994
U03436,20-07-2025,Premium,999,UK,Tablet,11-09-2025,Active,155,15984
U03437,03-10-2025,Basic,499,Canada,Laptop,04-10-2025,Active,134,8982
U03438,03-01-2024,Basic,499,Singapore,Mobile,06-04-2024,Active,197,6986
U03439,22-06-2024,Basic,499,Germany,Mobile,19-07-2024,Active,149,2994
U03440,18-06-2024,Basic,499,Singapore,Mobile,22-09-2024,Active,203,4990
U03441,26-09-2025,Basic,499,Germany,Mobile,20-02-2026,Active,238,998
U03442,26-06-2024,Premium,999,USA,Mobile,15-08-2024,Active,68,6993
U03443,20-06-2024,Basic,499,Australia,Laptop,30-07-2024,Active,212,5988
U03444,18-12-2024,Premium,999,USA,Laptop,26-05-2025,Active,231,23976
U03445,17-10-2024,Basic,499,Germany,Tablet,26-10-2024,Active,62,6487
U03446,21-07-2025,Premium,999,Singapore,Mobile,13-09-2025,Active,164,6993
U03447,16-07-2024,Premium,999,Germany,Laptop,18-09-2024,Active,105,5994
U03448,15-05-2024,Basic,499,Australia,Tablet,12-08-2024,Active,149,11976
U03449,22-10-2025,Basic,499,India,Mobile,30-12-2025,Active,197,4491
U03450,16-08-2025,Basic,499,Singapore,Tablet,17-01-2026,Churned,105,5489
U03451,07-09-2025,Premium,999,Canada,Laptop,08-10-2025,Churned,41,7992
U03452,21-07-2024,Basic,499,USA,Mobile,19-12-2024,Active,100,4491
U03453,16-01-2024,Basic,499,Germany,Mobile,25-03-2024,Active,169,1497
U03454,03-04-2025,Basic,499,USA,Laptop,29-04-2025,Churned,155,2495
U03455,02-04-2025,Basic,499,Australia,Laptop,04-08-2025,Active,100,3992
U03456,11-05-2024,Enterprise,1999,USA,Tablet,21-07-2024,Churned,126,21989
U03457,04-06-2025,Premium,999,Australia,Mobile,11-09-2025,Active,31,4995
U03458,27-09-2025,Basic,499,Germany,Tablet,25-11-2025,Active,11,499
U03459,11-06-2024,Premium,999,UK,Mobile,19-08-2024,Churned,85,4995
U03460,14-07-2024,Basic,499,Singapore,Laptop,13-10-2024,Active,181,3992
U03461,29-12-2024,Basic,499,India,Tablet,21-02-2025,Active,189,2495
U03462,17-10-2025,Basic,499,Canada,Tablet,30-10-2025,Active,137,7485
U03463,17-04-2025,Premium,999,Australia,Tablet,19-09-2025,Active,37,11988
U03464,14-09-2024,Premium,999,USA,Tablet,08-10-2024,Active,133,17982
U03465,17-09-2024,Premium,999,Singapore,Mobile,16-03-2025,Active,243,17982
U03466,27-08-2025,Basic,499,Canada,Laptop,29-08-2025,Churned,82,8982
U03467,12-02-2024,Basic,499,USA,Mobile,09-07-2024,Active,55,3493
U03468,26-08-2025,Basic,499,Singapore,Tablet,25-11-2025,Active,29,5988
U03469,28-02-2024,Basic,499,Canada,Laptop,16-07-2024,Active,175,4990
U03470,28-02-2024,Premium,999,Australia,Tablet,06-07-2024,Active,206,11988
U03471,27-06-2025,Basic,499,Australia,Laptop,10-08-2025,Active,203,5489
U03472,04-05-2025,Basic,499,UK,Laptop,09-05-2025,Churned,194,8483
U03473,08-05-2025,Basic,499,USA,Tablet,21-06-2025,Active,97,4990
U03474,22-11-2024,Premium,999,Germany,Mobile,21-04-2025,Active,105,5994
U03475,25-06-2024,Basic,499,UK,Tablet,23-07-2024,Active,141,2994
U03476,10-11-2025,Enterprise,1999,Germany,Laptop,26-01-2026,Active,119,11994
U03477,12-07-2024,Basic,499,India,Mobile,28-08-2024,Active,170,499
U03478,15-06-2024,Basic,499,USA,Tablet,28-08-2024,Active,150,9481
U03479,12-01-2024,Premium,999,USA,Tablet,28-06-2024,Active,111,12987
U03480,30-03-2025,Basic,499,Singapore,Mobile,31-03-2025,Active,72,5489
U03481,17-08-2025,Basic,499,Australia,Mobile,04-09-2025,Active,127,4990
U03482,20-01-2024,Premium,999,Germany,Mobile,02-02-2024,Active,193,2997
U03483,08-09-2024,Basic,499,USA,Laptop,14-02-2025,Active,50,2495
U03484,19-04-2025,Basic,499,Australia,Mobile,15-06-2025,Churned,102,499
U03485,05-03-2025,Enterprise,1999,Australia,Mobile,11-04-2025,Churned,123,31984
U03486,24-11-2024,Basic,499,Singapore,Mobile,19-05-2025,Active,196,6986
U03487,30-04-2025,Enterprise,1999,Australia,Tablet,09-08-2025,Churned,77,13993
U03488,28-12-2024,Basic,499,USA,Laptop,25-02-2025,Active,123,2994
U03489,09-03-2025,Basic,499,Australia,Mobile,25-08-2025,Churned,42,3992
U03490,29-07-2024,Enterprise,1999,Australia,Tablet,12-11-2024,Churned,34,1999
U03491,22-09-2024,Basic,499,USA,Tablet,12-01-2025,Active,81,2495
U03492,11-04-2024,Basic,499,USA,Laptop,24-06-2024,Active,34,11976
U03493,01-07-2024,Basic,499,Canada,Laptop,09-10-2024,Active,138,5988
U03494,02-02-2024,Basic,499,USA,Tablet,07-04-2024,Active,159,4990
U03495,16-02-2024,Premium,999,Singapore,Laptop,05-03-2024,Churned,126,10989
U03496,12-04-2024,Basic,499,Germany,Tablet,05-05-2024,Active,218,7984
U03497,01-08-2025,Basic,499,UK,Tablet,17-09-2025,Active,15,2994
U03498,12-08-2024,Basic,499,USA,Mobile,20-10-2024,Active,24,7984
U03499,02-10-2024,Basic,499,Germany,Laptop,22-11-2024,Churned,133,6487
U03500,04-04-2025,Basic,499,Singapore,Tablet,17-05-2025,Churned,96,4990
U03501,13-01-2025,Premium,999,Germany,Mobile,18-02-2025,Active,112,17982
U03502,14-10-2024,Premium,999,Australia,Laptop,24-02-2025,Active,116,23976
U03503,05-03-2024,Premium,999,USA,Tablet,06-03-2024,Churned,157,10989
U03504,11-12-2024,Premium,999,Canada,Tablet,18-02-2025,Active,49,2997
U03505,12-10-2024,Basic,499,Germany,Mobile,16-03-2025,Churned,9,998
U03506,03-05-2025,Basic,499,Canada,Tablet,21-08-2025,Active,17,4990
U03507,12-10-2025,Basic,499,Germany,Laptop,08-12-2025,Active,121,8483
U03508,09-10-2024,Basic,499,Singapore,Laptop,14-01-2025,Active,26,8982
U03509,29-10-2025,Enterprise,1999,Singapore,Laptop,13-02-2026,Active,70,27986
U03510,14-05-2024,Premium,999,Singapore,Mobile,13-07-2024,Active,108,17982
U03511,11-01-2025,Premium,999,Singapore,Tablet,03-02-2025,Churned,137,11988
U03512,15-09-2025,Basic,499,Australia,Mobile,24-10-2025,Churned,120,7984
U03513,13-08-2025,Premium,999,India,Tablet,24-12-2025,Active,83,10989
U03514,10-04-2025,Premium,999,USA,Laptop,18-07-2025,Churned,10,9990
U03515,25-02-2025,Premium,999,USA,Tablet,23-05-2025,Active,235,1998
U03516,10-09-2024,Basic,499,USA,Mobile,09-02-2025,Churned,135,3992
U03517,09-02-2025,Basic,499,Canada,Tablet,05-04-2025,Active,10,6487
U03518,03-05-2024,Basic,499,Singapore,Laptop,19-06-2024,Active,112,6986
U03519,11-08-2025,Premium,999,Canada,Tablet,16-01-2026,Active,9,16983
U03520,24-10-2025,Basic,499,Australia,Tablet,02-03-2026,Active,199,5489
U03521,17-02-2024,Basic,499,UK,Tablet,13-07-2024,Active,111,3493
U03522,22-06-2024,Premium,999,Canada,Mobile,29-10-2024,Active,198,15984
U03523,18-11-2024,Premium,999,Australia,Laptop,24-11-2024,Active,221,21978
U03524,07-08-2025,Basic,499,UK,Tablet,01-02-2026,Churned,121,998
U03525,28-07-2025,Basic,499,Australia,Tablet,17-08-2025,Active,144,6487
U03526,29-03-2025,Basic,499,Singapore,Mobile,16-05-2025,Active,219,998
U03527,15-02-2025,Premium,999,Canada,Mobile,08-08-2025,Active,234,999
U03528,17-08-2025,Basic,499,India,Tablet,26-12-2025,Active,219,9980
U03529,03-08-2025,Premium,999,USA,Laptop,07-12-2025,Churned,35,17982
U03530,26-11-2024,Enterprise,1999,Canada,Tablet,25-01-2025,Active,123,5997
U03531,07-01-2024,Basic,499,USA,Laptop,26-03-2024,Churned,161,4491
U03532,24-08-2025,Basic,499,Australia,Tablet,19-02-2026,Active,156,8982
U03533,28-08-2024,Enterprise,1999,UK,Tablet,28-10-2024,Active,250,21989
U03534,17-10-2025,Premium,999,Germany,Laptop,29-12-2025,Active,96,18981
U03535,05-04-2025,Basic,499,UK,Tablet,21-05-2025,Active,21,9980
U03536,25-03-2025,Basic,499,UK,Mobile,28-08-2025,Active,140,2994
U03537,28-07-2025,Enterprise,1999,Singapore,Mobile,08-10-2025,Active,173,15992
U03538,30-05-2024,Premium,999,Germany,Mobile,19-06-2024,Active,124,23976
U03539,28-02-2025,Basic,499,Canada,Tablet,02-03-2025,Churned,103,10479
U03540,04-10-2024,Premium,999,Germany,Tablet,31-12-2024,Active,231,20979
U03541,23-02-2024,Basic,499,Australia,Tablet,28-04-2024,Active,230,9481
U03542,25-05-2024,Enterprise,1999,USA,Laptop,18-06-2024,Active,89,1999
U03543,17-02-2024,Basic,499,Australia,Laptop,20-07-2024,Active,44,6986
U03544,13-02-2024,Basic,499,Germany,Mobile,21-02-2024,Active,136,10479
U03545,14-06-2025,Premium,999,Canada,Mobile,01-07-2025,Churned,121,5994
U03546,25-06-2025,Basic,499,Singapore,Laptop,13-11-2025,Churned,49,10479
U03547,02-11-2024,Premium,999,Canada,Mobile,10-11-2024,Active,174,999
U03548,12-06-2025,Basic,499,USA,Tablet,07-09-2025,Active,248,9481
U03549,24-10-2025,Basic,499,India,Laptop,13-11-2025,Active,112,8982
U03550,29-08-2025,Premium,999,USA,Laptop,06-12-2025,Active,224,3996
U03551,19-02-2025,Basic,499,Singapore,Mobile,28-02-2025,Active,140,2495
U03552,02-09-2024,Premium,999,Canada,Mobile,12-02-2025,Active,198,5994
U03553,19-11-2025,Enterprise,1999,Singapore,Tablet,27-01-2026,Active,60,21989
U03554,25-01-2025,Premium,999,Australia,Laptop,31-03-2025,Active,90,16983
U03555,07-01-2024,Basic,499,Australia,Mobile,23-03-2024,Active,212,10978
U03556,01-11-2024,Basic,499,India,Tablet,27-12-2024,Churned,109,9980
U03557,02-04-2024,Enterprise,1999,USA,Mobile,30-05-2024,Active,122,23988
U03558,06-07-2024,Basic,499,India,Mobile,30-10-2024,Active,108,11477
U03559,16-09-2025,Basic,499,USA,Laptop,17-09-2025,Active,38,4990
U03560,21-11-2024,Basic,499,UK,Laptop,17-05-2025,Active,83,998
U03561,15-08-2024,Premium,999,Australia,Tablet,22-12-2024,Active,197,2997
U03562,26-03-2025,Premium,999,USA,Laptop,06-06-2025,Active,178,999
U03563,05-10-2024,Premium,999,UK,Tablet,22-02-2025,Churned,42,3996
U03564,06-08-2025,Basic,499,Australia,Laptop,17-12-2025,Active,99,4491
U03565,24-02-2025,Basic,499,India,Laptop,29-03-2025,Active,64,6986
U03566,16-02-2025,Premium,999,UK,Tablet,26-07-2025,Active,140,13986
U03567,16-03-2024,Basic,499,Singapore,Tablet,09-08-2024,Active,214,7984
U03568,27-06-2024,Basic,499,Germany,Laptop,01-09-2024,Active,52,9980
U03569,07-07-2024,Basic,499,Canada,Laptop,13-12-2024,Active,37,499
U03570,11-02-2025,Basic,499,USA,Mobile,07-07-2025,Active,154,6986
U03571,19-12-2024,Basic,499,Germany,Tablet,22-05-2025,Churned,173,2495
U03572,09-09-2025,Premium,999,Singapore,Tablet,12-11-2025,Active,60,10989
U03573,03-05-2025,Premium,999,Canada,Laptop,12-09-2025,Active,123,22977
U03574,17-09-2025,Basic,499,India,Mobile,07-01-2026,Churned,8,4990
U03575,17-09-2024,Basic,499,Singapore,Mobile,21-11-2024,Active,234,9980
U03576,07-04-2024,Basic,499,India,Mobile,26-05-2024,Active,200,9980
U03577,09-05-2024,Basic,499,India,Tablet,27-05-2024,Active,79,4990
U03578,05-11-2025,Premium,999,Australia,Tablet,13-12-2025,Churned,220,19980
U03579,09-03-2024,Enterprise,1999,Singapore,Mobile,23-08-2024,Active,174,15992
U03580,18-10-2024,Premium,999,India,Mobile,13-12-2024,Active,81,3996
U03581,12-06-2025,Premium,999,Singapore,Tablet,21-07-2025,Active,235,20979
U03582,26-04-2025,Basic,499,UK,Tablet,12-09-2025,Active,116,10479
U03583,27-01-2025,Basic,499,USA,Laptop,17-07-2025,Active,245,11477
U03584,12-01-2024,Basic,499,Germany,Mobile,27-06-2024,Churned,43,998
U03585,27-08-2024,Basic,499,Canada,Laptop,20-01-2025,Active,243,7984
U03586,15-09-2025,Enterprise,1999,Canada,Mobile,21-11-2025,Active,148,39980
U03587,05-08-2025,Enterprise,1999,Australia,Laptop,23-12-2025,Churned,240,3998
U03588,15-02-2025,Basic,499,UK,Mobile,09-03-2025,Churned,126,10978
U03589,05-10-2025,Enterprise,1999,Germany,Laptop,18-01-2026,Active,109,7996
U03590,08-08-2025,Basic,499,Australia,Laptop,22-01-2026,Active,239,11976
U03591,07-01-2024,Basic,499,India,Tablet,26-03-2024,Churned,130,4491
U03592,16-06-2024,Basic,499,Australia,Tablet,02-12-2024,Churned,54,7984
U03593,19-11-2024,Premium,999,Canada,Mobile,03-12-2024,Active,132,15984
U03594,19-10-2025,Basic,499,Canada,Mobile,17-01-2026,Active,20,3992
U03595,12-08-2025,Premium,999,UK,Tablet,24-08-2025,Active,42,22977
U03596,20-08-2025,Basic,499,USA,Mobile,10-10-2025,Active,137,7984
U03597,15-04-2025,Basic,499,Singapore,Laptop,02-06-2025,Active,212,4990
U03598,08-10-2024,Premium,999,Canada,Laptop,13-03-2025,Active,5,8991
U03599,27-01-2024,Basic,499,Singapore,Mobile,13-05-2024,Churned,226,2495
U03600,18-11-2024,Enterprise,1999,Canada,Laptop,20-11-2024,Churned,182,31984
U03601,19-03-2024,Premium,999,Australia,Tablet,18-07-2024,Active,166,1998
U03602,31-12-2024,Basic,499,Germany,Laptop,18-06-2025,Active,47,8982
U03603,21-03-2024,Basic,499,Singapore,Mobile,26-05-2024,Active,14,9980
U03604,25-07-2025,Premium,999,Australia,Mobile,22-10-2025,Active,93,17982
U03605,07-04-2024,Basic,499,Singapore,Tablet,13-06-2024,Churned,74,11477
U03606,05-02-2025,Premium,999,India,Tablet,26-07-2025,Active,34,12987
U03607,18-05-2025,Premium,999,USA,Mobile,30-07-2025,Active,7,18981
U03608,14-11-2024,Basic,499,Singapore,Mobile,02-04-2025,Active,75,499
U03609,10-09-2025,Enterprise,1999,Singapore,Tablet,19-10-2025,Active,50,5997
U03610,25-01-2024,Premium,999,Singapore,Tablet,05-05-2024,Active,201,5994
U03611,10-02-2024,Basic,499,Australia,Laptop,29-06-2024,Active,146,6487
U03612,05-10-2025,Enterprise,1999,Germany,Mobile,23-03-2026,Active,118,35982
U03613,04-06-2024,Basic,499,Canada,Laptop,30-11-2024,Active,91,1497
U03614,23-03-2025,Premium,999,UK,Tablet,15-05-2025,Active,189,7992
U03615,03-03-2025,Basic,499,UK,Laptop,21-04-2025,Active,159,7485
U03616,22-01-2024,Basic,499,Canada,Mobile,05-02-2024,Active,200,6986
U03617,01-06-2025,Premium,999,USA,Mobile,03-10-2025,Active,15,19980
U03618,26-11-2025,Premium,999,Singapore,Tablet,03-05-2026,Active,28,17982
U03619,06-10-2025,Premium,999,USA,Tablet,02-12-2025,Active,25,2997
U03620,28-05-2024,Premium,999,UK,Tablet,22-06-2024,Active,90,17982
U03621,12-12-2024,Basic,499,Australia,Mobile,25-03-2025,Active,66,2994
U03622,24-04-2024,Basic,499,Australia,Mobile,09-07-2024,Active,121,10978
U03623,30-05-2024,Basic,499,Canada,Laptop,28-09-2024,Active,178,499
U03624,06-10-2024,Basic,499,Singapore,Mobile,06-02-2025,Active,190,11477
U03625,28-06-2025,Premium,999,USA,Mobile,03-08-2025,Active,240,20979
U03626,30-03-2025,Premium,999,Germany,Laptop,18-04-2025,Active,215,19980
U03627,06-09-2024,Basic,499,Canada,Mobile,09-01-2025,Active,210,6487
U03628,21-02-2025,Basic,499,UK,Mobile,19-07-2025,Active,101,499
U03629,14-01-2024,Basic,499,USA,Laptop,30-05-2024,Active,82,499
U03630,12-05-2025,Premium,999,Germany,Laptop,14-05-2025,Churned,60,12987
U03631,19-02-2024,Basic,499,Canada,Laptop,30-05-2024,Churned,65,998
U03632,01-09-2024,Basic,499,Germany,Tablet,13-09-2024,Active,38,11976
U03633,30-03-2024,Premium,999,Germany,Mobile,02-04-2024,Active,164,17982
U03634,12-01-2024,Premium,999,India,Tablet,12-06-2024,Active,35,5994
U03635,30-08-2024,Premium,999,UK,Laptop,04-10-2024,Active,10,19980
U03636,10-06-2024,Premium,999,Germany,Laptop,06-10-2024,Active,198,11988
U03637,03-09-2025,Basic,499,Canada,Mobile,29-01-2026,Churned,171,2994
U03638,20-02-2024,Premium,999,UK,Laptop,03-03-2024,Active,39,14985
U03639,29-10-2024,Premium,999,USA,Mobile,07-01-2025,Active,166,18981
U03640,22-11-2024,Basic,499,UK,Laptop,26-04-2025,Active,77,11477
U03641,18-08-2024,Basic,499,India,Tablet,23-08-2024,Active,166,8982
U03642,15-07-2025,Basic,499,UK,Laptop,13-10-2025,Active,140,3493
U03643,04-12-2024,Basic,499,UK,Mobile,16-01-2025,Active,157,10978
U03644,06-05-2024,Basic,499,Canada,Mobile,26-07-2024,Active,184,6986
U03645,28-08-2024,Enterprise,1999,UK,Tablet,14-12-2024,Active,220,9995
U03646,09-03-2025,Basic,499,USA,Laptop,02-07-2025,Active,226,10479
U03647,19-02-2025,Basic,499,UK,Mobile,08-03-2025,Active,98,8483
U03648,13-03-2024,Basic,499,USA,Tablet,15-03-2024,Active,22,7485
U03649,12-10-2025,Enterprise,1999,India,Laptop,06-11-2025,Active,85,27986
U03650,23-06-2025,Basic,499,UK,Mobile,27-07-2025,Active,50,4491
U03651,02-08-2024,Basic,499,India,Tablet,24-11-2024,Active,150,4491
U03652,19-01-2025,Enterprise,1999,Australia,Laptop,23-04-2025,Active,59,7996
U03653,23-04-2025,Basic,499,Australia,Mobile,19-08-2025,Active,36,9481
U03654,20-10-2025,Enterprise,1999,Australia,Laptop,06-03-2026,Active,106,27986
U03655,18-02-2025,Basic,499,Germany,Mobile,29-05-2025,Active,231,1996
U03656,18-07-2024,Premium,999,Australia,Tablet,22-11-2024,Active,72,20979
U03657,16-04-2025,Basic,499,India,Mobile,21-07-2025,Churned,180,7485
U03658,05-09-2024,Enterprise,1999,India,Tablet,05-01-2025,Active,210,47976
U03659,28-09-2024,Basic,499,USA,Mobile,12-03-2025,Active,30,9481
U03660,27-01-2024,Premium,999,Singapore,Mobile,29-03-2024,Active,60,6993
U03661,10-09-2025,Premium,999,Germany,Laptop,04-03-2026,Active,39,6993
U03662,23-10-2024,Basic,499,UK,Mobile,16-03-2025,Active,240,2495
U03663,16-06-2024,Premium,999,Singapore,Tablet,12-10-2024,Churned,101,19980
U03664,30-10-2025,Basic,499,Germany,Tablet,01-03-2026,Active,240,3992
U03665,12-06-2024,Basic,499,India,Mobile,07-09-2024,Active,171,2495
U03666,01-09-2024,Premium,999,India,Mobile,26-09-2024,Active,69,22977
U03667,09-03-2025,Premium,999,UK,Mobile,23-04-2025,Active,137,8991
U03668,05-08-2024,Enterprise,1999,Germany,Mobile,24-08-2024,Active,159,37981
U03669,14-09-2025,Basic,499,Singapore,Mobile,08-12-2025,Active,214,5489
U03670,02-12-2024,Premium,999,India,Laptop,04-01-2025,Active,234,12987
U03671,27-11-2024,Basic,499,Germany,Mobile,06-05-2025,Active,22,3493
U03672,07-05-2024,Basic,499,USA,Mobile,16-08-2024,Active,206,4990
U03673,20-11-2025,Basic,499,Singapore,Mobile,11-03-2026,Active,165,11976
U03674,11-05-2024,Basic,499,Canada,Tablet,06-07-2024,Active,57,1497
U03675,02-06-2025,Premium,999,Australia,Laptop,12-09-2025,Active,107,9990
U03676,29-01-2024,Enterprise,1999,India,Mobile,23-03-2024,Active,147,23988
U03677,22-01-2025,Premium,999,Germany,Laptop,13-04-2025,Active,48,19980
U03678,18-05-2024,Premium,999,Singapore,Tablet,28-05-2024,Active,168,15984
U03679,31-10-2024,Premium,999,Australia,Tablet,07-03-2025,Active,74,999
U03680,20-03-2025,Basic,499,Canada,Laptop,28-07-2025,Active,47,6986
U03681,21-05-2024,Basic,499,India,Mobile,09-09-2024,Churned,217,2994
U03682,07-09-2024,Premium,999,Australia,Laptop,16-01-2025,Active,174,11988
U03683,25-09-2024,Enterprise,1999,UK,Laptop,07-12-2024,Active,151,29985
U03684,01-09-2025,Basic,499,Germany,Tablet,28-09-2025,Active,138,3493
U03685,07-08-2025,Premium,999,Singapore,Tablet,24-12-2025,Active,186,8991
U03686,20-03-2024,Basic,499,Germany,Tablet,28-07-2024,Churned,114,998
U03687,27-09-2025,Premium,999,Germany,Tablet,01-10-2025,Churned,226,9990
U03688,08-11-2025,Basic,499,USA,Mobile,28-02-2026,Churned,80,3493
U03689,15-08-2024,Enterprise,1999,India,Mobile,21-11-2024,Active,30,9995
U03690,15-07-2025,Basic,499,India,Tablet,29-11-2025,Churned,211,10479
U03691,16-04-2024,Basic,499,India,Mobile,12-07-2024,Active,63,4491
U03692,15-03-2024,Basic,499,USA,Mobile,10-09-2024,Active,240,2994
U03693,28-08-2025,Enterprise,1999,UK,Mobile,14-11-2025,Active,245,31984
U03694,14-10-2025,Basic,499,Australia,Laptop,10-02-2026,Active,196,8483
U03695,06-03-2024,Premium,999,USA,Laptop,19-07-2024,Active,41,4995
U03696,22-06-2025,Premium,999,Germany,Laptop,07-07-2025,Active,89,21978
U03697,10-03-2024,Basic,499,USA,Tablet,05-09-2024,Active,24,11976
U03698,18-09-2024,Basic,499,Germany,Tablet,06-12-2024,Active,124,11976
U03699,03-07-2025,Enterprise,1999,UK,Tablet,12-10-2025,Churned,11,43978
U03700,14-03-2025,Premium,999,USA,Tablet,07-08-2025,Active,203,12987
U03701,08-07-2025,Basic,499,USA,Mobile,14-12-2025,Active,224,7485
U03702,08-02-2025,Premium,999,USA,Laptop,28-06-2025,Active,20,18981
U03703,26-03-2024,Basic,499,UK,Laptop,21-04-2024,Active,112,5489
U03704,05-04-2025,Premium,999,Australia,Tablet,16-06-2025,Active,89,15984
U03705,12-02-2025,Basic,499,UK,Mobile,15-05-2025,Active,232,7984
U03706,25-06-2024,Basic,499,Canada,Tablet,27-06-2024,Active,6,998
U03707,02-04-2025,Basic,499,Singapore,Mobile,18-07-2025,Churned,211,8483
U03708,25-10-2024,Premium,999,UK,Laptop,09-02-2025,Active,102,11988
U03709,19-04-2024,Basic,499,Singapore,Tablet,06-07-2024,Churned,71,1497
U03710,25-08-2025,Premium,999,USA,Tablet,27-08-2025,Churned,41,6993
U03711,20-02-2025,Enterprise,1999,Singapore,Laptop,25-02-2025,Churned,136,15992
U03712,26-04-2025,Premium,999,Canada,Mobile,20-08-2025,Active,10,7992
U03713,16-02-2024,Premium,999,Germany,Tablet,25-04-2024,Active,44,6993
U03714,25-02-2025,Basic,499,India,Tablet,22-08-2025,Active,90,11976
